name,category,sub_category,photo,ratings,no_of_ratings,price,stock,color,keywords
Vaamsi Women's Cotton Blend Printed Kurta Trousers and Dupatta Set (VKSKD1134_Grey),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Lag09yeKL._AC_UL320_.jpg,3.6,336,41.96,329,White,Women's Cotton Blend Printed Kurta
GoSriKi Women's Cotton Blend Straight Printed Kurta with Pant & Dupatta (Made-GS),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61-EdwjifQL._AC_UL320_.jpg,3.8,380,31.19,531,Green,Blend Straight Printed Kurta with
Lyra Women's Slim Fit Pants (LYRA_KURTIPANT_10_FS_1PC_White_One Size_White),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/5190YIwgb-L._AC_UL320_.jpg,3.9,"2,204",6.59,636,Red,Fit Pants (LYRA_KURTIPANT_10_FS_1PC_White_One Size_White)
SGF11 Women's Kanjivaram Soft Silk Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61PGFWgswDL._AC_UL320_.jpg,3.6,956,71.99,492,Red,Women's Kanjivaram Soft Silk
"ishin Women's Faux Georgette Saree With Blouse Piece (Ishinsp-Ss-128, Beige & Pink, Free Size)",women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81vs9El8VVL._AC_UL320_.jpg,2.6,5,11.99,597,Red,Women's Faux Georgette
ANNI DESIGNER Women's Cotton Blend Straight Printed Kurta with Pant (Lochna-Nw31),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61IzrpxjBfL._AC_UL320_.jpg,3.8,778,31.19,406,Purple,Straight Printed Kurta with Pant
ANNI DESIGNER Women's Rayon Straight Printed Kurta with Pant & Dupatta (Bulgeriya),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Zcczn8e0L._AC_UL320_.jpg,3.6,451,31.19,303,Green,Women's Rayon Straight Printed Kurta
EthnicJunction Women's Georgette Chikankari Embroidery Anarkali Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81B5O-xyq4L._AC_UL320_.jpg,4.1,749,33.55,343,Black,EthnicJunction Women's Georgette
GoSriKi Women's Rayon Blend Straight Printed Kurta with Pant & Dupatta (KURSI-GS),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81qLW7D94OL._AC_UL320_.jpg,3.8,236,31.19,696,Pink,Kurta with Pant & Dupatta
Vaamsi Women's Cotton Blend Printed Kurta Pant Dupatta Set (VKSKD1154_Pink),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81eKwo+NTtL._AC_UL320_.jpg,3.9,239,41.96,166,Red,Printed Kurta Pant
ANNI DESIGNER Women's Cotton Blend Traditional Straight Printed Kurta and Pant Set (Gapati MaroonNw-31),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/714F+U3BWcL._AC_UL320_.jpg,3.6,281,31.19,479,Pink,DESIGNER Women's Cotton Blend
DHRUVI TRENDZ Women Soft Cotton Silk Banarasi Saree for women Under 300 2022 Beautiful saree free size with blouse piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61ycr0TYRLL._AC_UL320_.jpg,4.0,"4,416",23.99,863,Black,for women Under 300 2022
SIRIL Women's Bandhani Printed & Embroidery Work In Lace Georgette Saree with Unstitched Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71XAzGJXvkL._AC_UL320_.jpg,3.8,"1,268",56.52,302,Orange,Women's Bandhani Printed
GoSriKi Women's Cotton Blend Kurta with Pant & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Lg+nlVJ0L._AC_UL320_.jpg,3.7,"1,169",31.19,5,Orange,Blend Kurta with
Womanista Women's Poly Georgette Floral Printed Saree with Moti Lace (TKIM740_Pink_OneSize),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81jjipfftHL._AC_UL320_.jpg,3.9,"2,370",25.19,49,Yellow,with Moti Lace (TKIM740_Pink_OneSize)
Glory Sarees Women's Kanchipuram Art Silk Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/919lNOaU-GL._AC_UL320_.jpg,3.9,"5,519",47.99,389,White,Silk Saree With Blouse
Bee M Pee Designer Women's Cotton Blend Saree,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91dDMDg+QTL._AC_UL320_.jpg,3.6,752,29.99,353,Green,Women's Cotton Blend Saree
ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant (Pupet),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51cw9Dfk0OL._AC_UL320_.jpg,4.5,53,31.19,157,Purple,ANNI DESIGNER Women's Cotton Blend
GoSriKi Women's Cotton Straight Kurta with Pant,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51oE5MBmb9L._AC_UL320_.jpg,3.7,"39,722",31.19,908,Yellow,Kurta with Pant
DHRUVI TRENDZ Soft Cotton & Silk Saree For Women Banarasi Saree Under 399 cotton 2022 For Women saree,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81SYkmrIELL._AC_UL320_.jpg,3.6,"1,233",23.99,763,Pink,Cotton & Silk Saree For
ishin Georgette Saree (Ishinsb-8019_Black),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41sIxj3ReAL._AC_UL320_.jpg,3.4,142,11.99,270,Red,ishin Georgette Saree (Ishinsb-8019_Black)
ANNI DESIGNER Women's Cotton Blend Solid Straight Kurta with Pant & with Dupatta (Chora WP),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61xwsIYbYNL._AC_UL320_.jpg,4.0,391,31.19,215,Purple,ANNI DESIGNER Women's Cotton Blend
ANNI DESIGNER Women's Cotton Straight Printed Kurta with Pant & Dupatta (SHIPRA Light Green),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51BYXAzys0L._AC_UL320_.jpg,3.6,"4,576",47.99,445,Green,Dupatta (SHIPRA Light Green)
Yashika Women Art Silk Lace Printed Saree Free Size (AIR),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81aNTIP5PQL._AC_UL320_.jpg,3.7,"1,251",12.56,232,Orange,Printed Saree Free
GoSriKi Women Kurta with Pants & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/815QW8bkthL._AC_UL320_.jpg,3.3,112,31.19,282,Blue,GoSriKi Women Kurta
Amayra Women's Rayon Printed Anarkali Kurti with Palazzos and Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81PtbFjdckL._AC_UL320_.jpg,3.9,"1,190",35.99,965,Pink,with Palazzos and Dupatta
Womanista Women's Striped Satin Saree (TI2879_Mauve),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61pdqHwLuTL._AC_UL320_.jpg,3.9,96,29.99,805,Red,Satin Saree (TI2879_Mauve)
Womanista Women's Floral Printed Poly Georgette Saree with Mirror Lace (TKIM811_Black),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81XKaSKvlyL._AC_UL320_.jpg,4.1,"4,976",23.99,227,Red,Georgette Saree with Mirror
GoSriKi Women Kurta and Pant with Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61GUaIIL9vL._AC_UL320_.jpg,3.6,291,31.19,157,Blue,Kurta and Pant with Dupatta
GoSriKi Women's Jute Silk Saree With blouse piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51SU-Z8shiL._AC_UL320_.jpg,3.8,"4,979",41.99,561,Green,GoSriKi Women's Jute
Shiv Textiles Ready To Wear Sarees For Women With Unstitched Blouse.,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/410Kw-Y21XL._AC_UL320_.jpg,3.8,66,28.79,77,Black,To Wear Sarees For Women
HITHROW Women Soft Cotton Silk Banarasi Saree for women Under 300 2022 Beautiful saree free size with blouse piece(MONIKA ...,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61W5R3xbfYL._AC_UL320_.jpg,3.9,49,17.99,596,Purple,size with blouse piece(MONIKA ...
Yashika Women Art Silk Sarees SDPL-SDPL-RAJRANI,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71Mf7Es+qiL._AC_UL320_.jpg,3.5,"2,188",14.0,78,Yellow,Women Art Silk Sarees SDPL-SDPL-RAJRANI
Winza Designer Women's Chiffon Brasso Printed Saree with Blouse Piece (PS Brasso Gagan_W),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81MyT4ao5nL._AC_UL320_.jpg,4.1,220,29.99,566,Yellow,Women's Chiffon Brasso Printed
Royal Export Women's Cotton Anarkali White Color Chikankari Suit with Duptta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41Q1MHdq+RL._AC_UL320_.jpg,4.1,16,59.99,69,Yellow,Cotton Anarkali White Color
Yashika Women's Bandhani Linen Zari Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81zk7dpgj9S._AC_UL320_.jpg,3.5,25,23.99,428,Blue,Bandhani Linen Zari Saree With
SAGIBO Round Neck Dobby Cotton Lycra Stretchable Elbow Sleeve Readymade Saree Blouse for Women Stylish,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81kkQCTIBGL._AC_UL320_.jpg,4.2,"3,583",11.99,743,Purple,Lycra Stretchable Elbow Sleeve Readymade
ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant & Dupatta (Itta STY),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61KzT2OrERL._AC_UL320_.jpg,3.7,"2,630",31.19,818,Yellow,ANNI DESIGNER Women's
SIRIL Women's Lace & Printed Chiffon Saree with Blouse,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/711vlC6N6bL._AC_UL320_.jpg,3.7,701,35.94,348,Red,Lace & Printed Chiffon
Shopaz Kanjivaram Kanchipuram Soft Silk Saree Copper Zari Woven Work with Jacquard Blouse Piece for Women (Green),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61yNuXWnEmL._AC_UL320_.jpg,5.0,4,59.96,681,Green,Kanchipuram Soft Silk Saree Copper
ANNI DESIGNER Women's Cotton Blend Traditional Straight Printed Kurta and Pant Set (Grape),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61d3rsAU5jL._AC_UL320_.jpg,3.5,95,31.19,305,Pink,Traditional Straight Printed Kurta
RENE Women's Cotton Embroidered Half Sleeve Blouse,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81MJkIj5U+L._AC_UL320_.jpg,3.9,"1,825",23.94,542,Blue,Women's Cotton Embroidered Half Sleeve
Ritisha Saree Women's Traditional Bengal Handloom Cotton Silk Saree (RS_LGrn_093),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41mhHxqkXAL._AC_UL320_.jpg,4.2,3,23.99,994,Orange,Women's Traditional Bengal Handloom Cotton
ANNI DESIGNER Women's Cotton Blend Anarkali Solid Kurta with Dupatta (Aadhya),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51xd0lNT9cL._AC_UL320_.jpg,3.8,"1,125",31.19,712,Yellow,Cotton Blend Anarkali
Max Women Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51x4S2tOM+L._AC_UL320_.jpg,4.0,173,5.99,608,Pink,Max Women Kurta
GoSriKi Women's Cotton Blend Straight Embroidered Kurta with Pant & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/612XZsEScWL._AC_UL320_.jpg,4.0,"3,042",31.19,33,Pink,Straight Embroidered Kurta with Pant
Royal Export Women's Pink Color Cotton Printed Flair Kurti Trouser Pants Set with Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81B9n4-ZTeL._AC_UL320_.jpg,4.0,493,83.99,602,Yellow,Royal Export Women's Pink Color
ANNI DESIGNER Women's Cotton Blend Traditional Plain Anarkali Kurta and Pant with Dupatta Set (Wipin NW),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51TyTYv6nZL._AC_UL320_.jpg,3.7,146,31.19,686,Yellow,Dupatta Set (Wipin
ANNI DESIGNER Women's Cotton Blend Anarkali Kurta (Fulkali),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71mDJzRztEL._AC_UL320_.jpg,3.6,503,31.19,311,Blue,Women's Cotton Blend Anarkali
Varkala Silk Sarees Women's Banarasi Kanchipuram Silk Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71ljuzv9trL._AC_UL320_.jpg,4.1,"3,338",57.6,509,Orange,Sarees Women's Banarasi Kanchipuram Silk
GoSriKi Women's Cotton Blend Printed Straight Kurta with Pant & Dupatta (AUX),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Biq8HRTyL._AC_UL320_.jpg,3.7,42,31.19,910,Purple,Kurta with Pant
GoSriKi Women's Cotton Invalid ASIN Kurti with Palazzos & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71QqpYeQ87L._AC_UL320_.jpg,3.6,"2,136",31.19,651,Pink,Cotton Invalid ASIN Kurti
ANNI DESIGNER Women's Georgette Printed Saree with Blouse Piece (DIGITAL),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61cchbHyLKL._AC_UL320_.jpg,3.2,760,31.19,644,Red,with Blouse Piece (DIGITAL)
GoSriKi Women's Cotton Blend Printed Straight Kurta with Pant & Dupatta (Sky Bird-GO),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61aXAuSKsFL._AC_UL320_.jpg,3.6,"1,160",31.19,565,Blue,Cotton Blend Printed Straight
rytras Women's Cotton Printed Straight Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81jgawQiCWL._AC_UL320_.jpg,3.8,690,23.99,641,Pink,Women's Cotton Printed Straight Kurta
ANNI DESIGNER Women's Pure Cotton Flower Print Kurta with Palazzo (BLUE-FLOWER-01_SY),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61FHZoLpZhL._AC_UL320_.jpg,3.6,"9,852",47.99,532,White,Kurta with Palazzo
Yashika Women Art silk Sarees SDPL-METRO,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91ZXr8iTpaL._AC_UL320_.jpg,3.4,"4,209",12.92,86,Yellow,Women Art silk Sarees SDPL-METRO
Pujia Mills Women's Cotton Chikankari Embroidery Work Readymade Saree Blouse,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/31uzou+9HPL._AC_UL320_.jpg,3.5,234,36.0,247,Black,Cotton Chikankari Embroidery
Sidhidata Women's Synthetic Ready to Wear Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61xrTERNdCL._AC_UL320_.jpg,3.6,582,35.99,698,Blue,Saree With Blouse Piece
Amayra Women's Rayon Printed Straight Kurti with Palazzos and Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71Vjk5S0HKL._AC_UL320_.jpg,3.9,"1,693",35.99,441,Yellow,Amayra Women's Rayon Printed
GoSriKi Women's Rayon Regular Kurta with Gold Printed Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Wb+-jtA9L._AC_UL320_.jpg,3.5,"21,328",31.19,72,Green,GoSriKi Women's Rayon
rytras Women's Cotton Printed Straight Kurti,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81coXq6Q7HL._AC_UL320_.jpg,3.6,646,23.99,529,Green,Printed Straight Kurti
Lymio Lycra Saree Shapewear Petticoat for Women || saree shapewear for women (SS),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51uSz4BlOvL._AC_UL320_.jpg,4.3,105,35.99,350,Purple,Women || saree shapewear for
Max Women's Cotton Straight Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/819XnyocI5L._AC_UL320_.jpg,3.9,328,5.99,860,Orange,Max Women's Cotton
SIRIL Women's Cotton Printed Unstitiched Dress Material,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71Xy186ZyYL._AC_UL320_.jpg,3.6,462,28.51,272,Green,Women's Cotton Printed Unstitiched Dress
Amazon Brand - Anarva Women's Kanchipuram Silk Blend Saree With blouse piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91njmlSKiCL._AC_UL320_.jpg,3.9,"4,690",63.59,835,Red,Anarva Women's Kanchipuram
ANNI DESIGNER Women's Cotton Blend Traditional Straight Printed Kurta and Pant Set (Fall),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61HAmftzwBL._AC_UL320_.jpg,3.3,150,31.19,205,White,Cotton Blend Traditional Straight
GoSriKi Women's Cotton Blend Straight Printed Kurta with Palazzos & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61kjTxCypTL._AC_UL320_.jpg,3.8,"4,994",47.99,59,Orange,GoSriKi Women's Cotton Blend
Shopaz Kanjivaram Kanchipuram Soft Silk Saree copper zari With Jacquard Blouse Piece for women,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Mhn6NnaqL._AC_UL320_.jpg,3.9,24,59.96,885,Orange,Soft Silk Saree copper zari
Aurelia Women Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71oIX4k-H-S._AC_UL320_.jpg,4.0,50,20.39,547,Green,Aurelia Women Kurta
Pervas Women's Banarasi Silk Saree Pure Kanjivaram Silk Saree Sarees With Blouse Piece (paithani Zigzag),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51NbjvDXdZL._AC_UL320_.jpg,4.0,1,11.99,548,Orange,Pure Kanjivaram Silk Saree Sarees
"Arayna Women's Cotton Printed Anarkali Kurti with Palazzo Pants Set, Floral",women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91DYqON8D3L._AC_UL320_.jpg,4.0,"3,673",23.99,833,Green,"Kurti with Palazzo Pants Set,"
Bangalore Refinery 999 Purity Silver Bar 1 Kg,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71uzgqbJxLL._AC_UL320_.jpg,4.3,218,936.0,166,Pink,Bangalore Refinery 999 Purity Silver
Fashion Frill Men's Jewellery 3D Cuboid Vertical Bar/Stick Stainless Steel Black Silver Locket Pendant Necklace Chain For ...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51P-ohUTdgL._AC_UL320_.jpg,3.8,536,11.99,189,Purple,Frill Men's Jewellery
Bangalore Refinery 999 Purity Silver Bar 500 Gram,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71M5FDd6giL._AC_UL320_.jpg,4.4,231,492.0,600,White,Purity Silver Bar 500
Shining Diva Fashion Distance Couple Natural Stones Reiki Yoga Healing Onyx and Howlite Unisex Bracelet for Men and Women...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51gsDu5QXLL._AC_UL320_.jpg,4.0,611,29.99,592,Black,Distance Couple Natural
Bangalore Refinery 999 Purity Silver Bar 100 Gram,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/613fNgOgrVL._AC_UL320_.jpg,4.5,837,102.0,778,Orange,Refinery 999 Purity Silver Bar
Brado Jewellery Multi Wearing Heart Necklace 4 Heart Magnetic Rose Gold Necklace Pendant Heart Toggle Necklace Diamond Wom...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51R3cy1wVmL._AC_UL320_.jpg,4.1,"1,486",11.99,181,Black,Brado Jewellery Multi
Sukkhi Adorable Gold Plated Pearl Choker Necklace Set for Women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81UaMFQR6kL._AC_UL320_.jpg,3.8,"7,063",20.04,430,White,Pearl Choker Necklace Set for
Bangalore Refinery 24k (999.9) 2gm + 1gm Combo Yellow Gold Bars,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/719MFGbwkFL._AC_UL320_.jpg,4.7,47,261.6,56,Pink,2gm + 1gm Combo Yellow
Valentine Gift By Shining Diva Italian Designer Non Precious Metal Jewellery Set for Women (Blue) (rrsdcmb208),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ZA0394h7L._AC_UL320_.jpg,3.9,"8,720",47.99,912,Pink,Valentine Gift By
Brado Jewellery Gold Plated Combo Of 3 Butterfly Pink Green Black Pendant Chain necklace For Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71rw5o-HaDL._AC_UL320_.jpg,3.9,461,17.99,228,Orange,Brado Jewellery Gold
Zaveri Pearls Set Of 25 Gold Tone Smart Casual Wear Studs & Hoop Earrings For Women-ZPFK14053,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61YawaPRtQL._AC_UL320_.jpg,4.0,127,23.94,291,Black,Set Of 25 Gold
Zaveri Pearls Combo of 3 Cubic Zirconia & Pearls Contemporary Stud Earrings For Women-ZPFK10381,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Q36kM8geL._AC_UL320_.jpg,4.0,"1,209",24.95,343,Blue,Stud Earrings For
YouBella Jewellery Bracelets for Women Stylish Couple Love Bracelet for Girls/Women/Boys/Men,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6109yzldJCL._AC_UL320_.jpg,4.2,760,11.99,678,Purple,YouBella Jewellery Bracelets for Women
YouBella Jewellery Sets for Women Latest Design Gold Plated Pearl Studded Necklace Jewellery set with Earrings For Girls/W...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Yf6Gbl-fL._AC_UL320_.jpg,4.3,"4,697",23.99,71,Green,Latest Design Gold Plated Pearl
Bangalore Refinery 999 Purity Silver Bar 50 Gram,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61bePScb+7L._AC_UL320_.jpg,4.5,580,58.8,72,Orange,Silver Bar 50 Gram
Sukkhi Sparkling Gold Plated Wedding Jewellery Austrian Diamond Set of 4 Necklace Combo for Women (SKR48715),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/711ZldF8GQL._AC_UL320_.jpg,3.5,"2,824",82.74,964,Orange,Combo for Women
Euphoria by A.Himanshu 24kt (999) 2 gram Yellow Gold Coin cum Pendant,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61y-zLHt+EL._AC_UL320_.jpg,4.5,99,180.0,372,Green,A.Himanshu 24kt (999) 2 gram
Zaveri Pearls Glittering Cubic Zirconia Studded Rose Gold Bali Earring For Women-ZPFK7993,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61XOZdcPyBL._AC_UL320_.jpg,3.8,744,19.96,546,Yellow,Cubic Zirconia Studded
Shining Diva Fashion Set of 4 Multilayer Charm Bangle Gold Plated Bracelet for Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61oCLzTHSiL._AC_UL320_.jpg,3.7,"2,582",17.99,954,White,Shining Diva Fashion Set of
