name,category,sub_category,photo,ratings,no_of_ratings,price,stock,color,keywords,discount
Car Interior Lights LED Decorative car roof Full Star Projection Laser car Interior Atmosphere Lights,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51ru18GfziL._AC_UL320_.jpg,2.9,46,0.02,37,Black,Projection Laser car Interior Atmosphere,12.19577965469162
"Casago F1 Multifunctional Inflatable Car Bed Mattress Universal Car Back Seat Travel Air Inflation with Two Air Pillows, C...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61CC-Pn8jbL._AC_UL320_.jpg,4.1,84,0.49,113,Red,Casago F1 Multifunctional Inflatable,19.86989848563923
SARTE SA71V71 Car Sun Visor Mirror | Rear View Vanity Makeup Mirror for All Cars (GREY) (1 PCS),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41y1FqOdrLL._AC_UL320_.jpg,3.4,49,0.05,999,Blue,View Vanity Makeup Mirror for,15.664792141875727
"UNO MINDA D875010 TP8 Harmony Elite Horn 12V (400/500 Hz, 105 dB, 80mm Dia,Set of 2)",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61uZ88ASyWL._AC_UL320_.jpg,3.9,237,0.09,766,Green,MINDA D875010 TP8,15.562193681448397
Bestrix Car Interior Trim Strips - 16.4ft Universal Car Gap Fillers Automobile Moulding Line Decorative Accessories DIY Fl...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/813QJ-P1CqL._AC_UL320_.jpg,3.1,81,0.12,76,Yellow,Trim Strips - 16.4ft Universal,15.142701898415996
FABTEC Double Chrome Rubber Car Bumper Protector Guard for All Cars 4pcs (Chrome),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71erl1owLDL._AC_UL320_.jpg,3.9,0,0.07,715,White,Chrome Rubber Car Bumper,12.586314428968242
"SHRSKY, ( Front and Back Bike Set of-2) Number Plate Frame with Reflector Protect Your Vehicle (Standard Size for All Bike...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61409cH2HsL._AC_UL320_.jpg,4.3,15,0.1,39,Yellow,Back Bike Set of-2) Number,26.240347146238932
"Automaze USB El Wire, 5M Neon Lights 5V with Fuse Protection for Automotive Car Interior Decoration with 6mm Sewing Edge (...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61xDSuh1W6S._AC_UL320_.jpg,3.5,106,0.16,277,Blue,Automotive Car Interior,9.183970058762915
"Carzex Mini Drive Fog Light Led Bar Light for Car, Bike, Scooty With White & Amber Yellow Hi-Low Spot Beam Projector Lens ...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71uUPxTri+L._AC_UL320_.jpg,3.0,12,0.26,654,Green,"Bike, Scooty With",20.367426026109847
Car Door Sill Protector Bumper Protector Carbon Fiber Car Wrap Film 5D Gloss Black Vinyl Automotive Wrap Film Self-Adhesiv...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61Iv+83Hc6L._AC_UL320_.jpg,4.2,0,0.14,162,Pink,Fiber Car Wrap Film 5D,16.79183987031591
Hexzone Double Chrome Car Bumper Protector and Guard 4 Pcs Set for Univeral Car,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/31T8XZU6FmL._AC_UL320_.jpg,3.9,106,0.14,135,Pink,and Guard 4 Pcs,29.431121574610764
"ARWY Vinyl Car Sticker, 0.11 x 11.02 x 1.96 Inches, Black",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51NUnyfRFnL._AC_UL320_.jpg,3.9,224,0.07,718,Orange,0.11 x 11.02,27.275687233689048
"Stick&Seal D-Shape Weatherstrip Door Seal 12mmx14mm Automotive Window Door Soundproofing, Car Motor Auto Door Rubber Weath...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51uimkf5NQL._AC_UL320_.jpg,3.3,317,0.29,622,Orange,"Door Soundproofing, Car",23.89567931751953
diksharth Black Anti-Scratch Anti-Collision Heavy Duty Edge Guard Door Protection U Shape Edge Trim Rubber Seal Protector ...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61lR9Xzz5lL._AC_UL320_.jpg,3.9,25,0.1,29,Orange,Black Anti-Scratch Anti-Collision,18.355921599041803
"Bosch F002H10019 H4 Halogen Headlight Bulb (100/90W, 12V, P43T)",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61V3oEMk5oL._AC_UL320_.jpg,3.7,824,0.01,51,Red,Bosch F002H10019 H4 Halogen Headlight,29.65336853236289
"Automaze 9 LED Car Police Emergency Strobe Light With Red Blue White Flasher, 6 Flashing Modes | Suitable for SUV, MUV's, ...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61R7OwEV2UL._AC_UL320_.jpg,4.2,285,0.2,460,Black,Police Emergency Strobe,26.460178084409623
Kandid Car Seat Neck Cushion Pillow for All Cars,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71upFhtskFL._AC_UL320_.jpg,3.6,163,0.03,16,Pink,Kandid Car Seat Neck,6.773791671234548
Favourite bikerz Gear Boot Shoe Protector Rubber Shifter Sock Cover for Motorcycle (Black Finish),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41JcinOIDJL._AC_UL320_.jpg,3.6,0,0.07,188,Red,Cover for Motorcycle (Black,6.802000029607957
BRAINLE 12PCS Transparent Car Door Handle Protector Accessories Door Bowl Paint Protection Film Anti-Scratch Stickers Cove...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51+QSaJSROL._AC_UL320_.jpg,2.7,25,0.14,447,White,Door Bowl Paint,16.709630312872154
"SARTE Non-Led Stainless Steel Door Sill Plates/Foot Steps Scuff Plates | Protect Scratches, Rusted & Damaged Paint Car Foo...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71JaoKZml6L._AC_UL320_.jpg,4.0,201,0.09,834,Orange,Stainless Steel Door Sill Plates/Foot,11.261740091823246
Super 2828 LED Parking Light for car and motorbike-12V Pack of 2,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71pNblfEkpL._AC_UL320_.jpg,4.1,0,0.02,415,Pink,Super 2828 LED Parking,5.89728027447686
Petrox 15 Led White Bike Led Light Driving Waterproof Headlights Fog Lamp Lighting Accessories Anti-Fog Spot Light Auxilia...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41AYyl8d7tL._AC_UL320_.jpg,3.3,947,0.09,102,Green,Anti-Fog Spot Light Auxilia...,20.27690019978387
Krevia Car Windshield Wash Cleaner with Long-Reach Handle | Kitchen Platform and Window Glass Wiper | Sponge Cleaner Washi...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/517ARqAiPdL._AC_UL320_.jpg,3.7,154,0.14,113,Red,Cleaner with Long-Reach,0.3513559935820376
UNO Minda HL-5115A Head Light Assembly with Dome for Yamaha RX 100,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/81+AB9kPjZL._AC_UL320_.jpg,3.9,292,0.06,464,Blue,UNO Minda HL-5115A,26.682069848027602
NIKAVI DP1 & DP25 Front Rear - Combo Brake Disc Pads Compatible for Yamaha R15 (Version -3) V3,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/81J7FPW09EL._AC_UL320_.jpg,3.9,447,0.06,430,White,- Combo Brake Disc,23.640911440490314
Nurven Car Door Edge Guards 16Ft (5M) U Shape Edge Trim Rubber Seal Protector Rubber Clips Fit Car Door Seal Strip Edge Gu...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/813ZST7vSNL._AC_UL320_.jpg,4.3,42,0.13,549,Pink,U Shape Edge Trim Rubber,13.372441457531723
PegasusPremium 3D PU Leather Breathable Memory Foam Car Centre Console Armrest Cushion with Phone Pocket for All Cars (Bla...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41gaa2tDVsL._AC_UL320_.jpg,3.8,339,0.23,912,Red,Console Armrest Cushion with Phone,2.252720947781366
"GIZMO Multi-Vehicle Tappet Setting Square Hole Key Tools for Motorbikes Sliding, L Type, Plastic Knob, Steel Knurling Knob...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71Uba8ofzIL._AC_UL320_.jpg,3.9,138,0.14,281,Orange,"L Type, Plastic Knob,",26.32050406213143
myTVS Frameless Wiper Blade for Hyundai Grand i10 (22 x 16),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/21BhMNrWqsL._AC_UL320_.jpg,4.3,116,0.12,654,Blue,Frameless Wiper Blade for,17.41776720996652
"UNO MINDA TD-2002 Dual Headlight Relay with Wire (12V), Applicable for 30A/40A",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61Ca20f-HmL._AC_UL320_.jpg,4.0,411,0.04,4,Green,"with Wire (12V), Applicable for",10.640008757163208
NIKAVI DP41+DP42 Brake Disc pad Compatible for Electric Scooter OLA (front&rear),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71jeYV64xDL._AC_UL320_.jpg,3.8,5,0.06,19,Blue,Brake Disc pad Compatible for,1.1030844841273624
SGTB CNC Frame Slider Crash Protector for Yamaha R15 V3 MT 15 Motorcycle Black,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/710hZTRaDeL._AC_UL320_.jpg,4.0,362,0.3,849,Green,CNC Frame Slider Crash Protector,12.909270354387944
"SATLUJ USB Roof Star Projector Lights with 3 Modes, USB Portable Adjustable Flexible Interior Car Night Lamp Decor with Ro...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/712tkw6A7UL._AC_UL320_.jpg,3.1,25,0.14,553,Black,Portable Adjustable Flexible Interior Car,9.398190365853715
"Autoclean Front Wiper Blade For Rapid,Polo,Vento,Ciaz, i20,Verna Fludic, Elite i20 (pack of 2)",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41rv4iejw5L._AC_UL320_.jpg,4.1,127,0.17,801,Blue,"Blade For Rapid,Polo,Vento,Ciaz,",14.805350285106945
Detachi 3R Car Wide Angle Blind Spot Rear Mirror Rectangle Convex 360 Degree (2 Pcs) for Car,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51waiw-bvAL._AC_UL320_.jpg,4.0,43,0.14,127,Yellow,Spot Rear Mirror Rectangle Convex,24.245017086026806
AUTOPOWERZ Flow Led Strip Trunk/Dicky/Boot/Tail Lights Streamer Brake Turn Signal Light (Compatible with All Cars),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41INGQ90EoL._AC_UL320_.jpg,3.7,58,0.14,551,Yellow,Flow Led Strip,1.0322347777407315
"Allextreme EXCAHR3 Car/Bikes Air Horn with 12 Volt Air Compressor and Attachment Screws and Brackets for Passenger Car, Tr...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61yI6r5rD6L._AC_UL320_.jpg,3.3,105,0.15,745,Pink,"Brackets for Passenger Car,",23.51139109906349
K D 'D' Pillar Upper Bezel for Mahindra Scorpio S2/S10/S11 (All S Variants) Right & Left both sides (PAIR),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61a0C6rTGYL._AC_UL320_.jpg,3.8,33,0.56,607,Blue,Scorpio S2/S10/S11 (All,1.9439125047460803
Bike Number Plate Frame (standered Number Plate Holders Front and Back Same Plate for Activa only) by vardhman Fashion,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/31KYsrCX6QL._AC_UL320_.jpg,3.7,246,0.14,1,Green,Holders Front and Back Same,26.27889232193367
"Zeecell Car Light Star Projector Lights, USB Portable Adjustable Flexible Interior Car Night Lamp Decorations with Romanti...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/71VGsDB4IuL._AC_UL320_.jpg,3.1,117,0.14,422,Blue,"Lights, USB Portable",20.86853850507074
AUTO MT CRASHGUARD Crash Guard Leg Guard LEGGUARD with Frame Slider for Yamaha MT 15 MT-15 BS4 or BS6 Models,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61ZxA9j7W-L._AC_UL320_.jpg,3.8,39,0.52,42,Green,15 MT-15 BS4,10.779941665606682
"Proberos® Rear View Mirror for Driving Test, Learner Driving Instructor Mirror Car Interior Rearview Mirror with Suction C...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41mT4i3kKJL._AC_UL320_.jpg,3.7,29,0.17,278,Pink,"Test, Learner Driving Instructor Mirror",27.996726224948482
"FABTEC 40 LED Bar Light LED Fog Light for Cars (21 Inch,White)",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61lH6dWHyHL._AC_UL320_.jpg,3.6,200,0.13,696,Yellow,Light LED Fog Light,17.24955257816704
myTVS Frameless Wiper Blade for Maruti Vitara Brezza (24 X 16),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/21BhMNrWqsL._AC_UL320_.jpg,4.2,33,0.13,397,Green,Blade for Maruti,18.414313405103275
"Bosch 3397011649 High Performance Replacement Wiper Blade, 21""",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61b7xP2uXGL._AC_UL320_.jpg,4.1,141,0.03,833,Blue,"Performance Replacement Wiper Blade,",17.18496220565963
"Autoclean Front Wiper Blade For Toyota Innova Crysta, Creta (pack of 2)",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41rv4iejw5L._AC_UL320_.jpg,4.0,60,0.17,982,Yellow,"Innova Crysta, Creta (pack of",22.82975915142836
UNO Minda H4-5016- H4 P43 12V 130/100W HEAD LIGHT HALOGEN BULB QUARTZ GLASS,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51VCo-qHxmL._AC_UL320_.jpg,3.5,269,0.02,821,Yellow,UNO Minda H4-5016- H4,18.75231882771224
ELTRON TURBO ELT98985FHFJ Waterproof 60 CM Flexible DC Power Ultra-Fine LED Daytime Running Light Flexible Soft Universal ...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/41xiufyVQPL._AC_UL320_.jpg,3.6,14,0.29,272,Blue,Daytime Running Light Flexible,22.68588423704731
CARIZO Car Handbrake Soft Rubber Cover Non-Slip Wear-Resistant Silicon Handbrake Protective Cover Compatible with All Cars...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61Fq0d9KJcL._AC_UL320_.jpg,4.3,37,0.09,409,Yellow,Protective Cover Compatible with,1.213234858526796
MOTO X-SPEED Safety Signal Warning Blinking Strobe Multicolor Led Light with USB Rechargeable Multipurpose IP67 Waterproof...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51eDRfhenyL._AC_UL320_.jpg,3.7,74,0.07,585,White,Warning Blinking Strobe Multicolor Led,26.053996407997857
Carzex Side Window Chrome Beading Roll 15 Meter for All Cars (20mm),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/61odNnpx74L._AC_UL320_.jpg,0.0,0,0.14,74,Orange,Side Window Chrome Beading Roll,19.155071668014045
AutoClean Rear Wiper Blade With Arm For Suzuki Wagon R (Washer Tablet Free),car & motorbike,Car Parts,https://m.media-amazon.com/images/I/51KEcdwqMTL._AC_UL320_.jpg,4.2,145,0.14,616,Yellow,Wagon R (Washer,18.999030974500094
WISKA® 8Pcs Car Door Shock Absorber Protector Gasket Guard Edge Sticker Accessories [ for Toyota Glanza | Urban Cruiser | ...,car & motorbike,Car Parts,https://m.media-amazon.com/images/I/613JqrpYgDL._AC_UL320_.jpg,2.8,11,0.09,953,Red,Urban Cruiser |,9.161891829158545
"Boosty® 12V DC Power Automotive Fan for Car/Jeep/Trucks/Bus/Office Airplanes/Boats/SUV and Recreational Vehicle (6-inch, M...",car & motorbike,Car Parts,https://m.media-amazon.com/images/I/411bHc53MdL._AC_UL320_.jpg,3.1,359,0.1,572,Purple,Car/Jeep/Trucks/Bus/Office Airplanes/Boats/SUV and,5.611388501023543
OBEROI'S TRADERS Bike Speedo Meter Display Screen Guard Tempered Anti Scratch Protector For Suzuki Burgman Street / Access...,car & motorbike,Car Parts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Y1u81wKOL._AC_UL320_.jpg,2.7,33,0.1,644,Purple,TRADERS Bike Speedo Meter Display,20.863460581339847
Trest Car Fan 12V 360 Degree Rotatable Dual Head 2 Speed Quiet Strong Dashboard Auto Cooling Air Fan for All Auto Vehicles,car & motorbike,Car Parts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51sG6tVNdHL._AC_UL320_.jpg,3.9,669,0.14,148,Red,2 Speed Quiet Strong Dashboard,28.875345275146735
"FABTEC Rear Windshield Brake Strip LED Warning Light for All Cars - 90CM, Transparent Red",car & motorbike,Car Parts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/619nvUidMAL._AC_UL320_.jpg,3.9,156,0.14,225,Red,Light for All Cars -,27.980117142553294
NIKAVI Fashion Steering Wheel Cover (Medium -O)(38cm) Brown,car & motorbike,Car Parts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71eZPRzMnkL._AC_UL320_.jpg,3.9,813,0.14,114,Purple,Steering Wheel Cover (Medium -O)(38cm),28.271170659376086
"AGARO Spark Motorized 1.5 Hp Folding Treadmill with 100 Kgs Max User Weight, 12 Automatic Workout Programs with Built-in S...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/81yOBp29AhL._AC_UL320_.jpg,4.6,325,5.9,401,Black,"Weight, 12 Automatic Workout",21.228336964955624
"Voroly Portable Under Desk Bike Pedal Exerciser Cycle for Adults & Seniors Physical Therapy Workout Equipment (VR-30ABC, B...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/51glnFTMYOL._AC_UL320_.jpg,3.9,332,0.43,986,White,Pedal Exerciser Cycle for,26.576340892748533
Dolphy Rowing Machine Indoor Rower Exercise Machine with 12 Gear Adjustable Resistance | Digital Monitor for Home Gyms Fit...,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61nOcICjUnL._AC_UL320_.jpg,4.8,9,2.88,729,Yellow,with 12 Gear,19.915153457157736
"FITTYFY INALSA Spin Bike Exercise Bike FFSB 06 with 6Kg Flywheel| Adjustable Resistance, Heart Rate Sensor| Bottle & Bottl...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/617ZvbimiSL._AC_UL320_.jpg,3.8,23,4.32,322,Green,Spin Bike Exercise,22.496458270308057
Cardio Max JSB HF145 Desk Cycle Pedal Exerciser Mini Bike with Digital Display,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61Fof-X0MqL._AC_UL320_.jpg,3.3,15,0.42,278,Green,Cycle Pedal Exerciser Mini Bike,6.1904697979470455
Zorex HGZ-1002 Home Gym Machine All in one equipments for Men Workout Machine Chest Biceps Shoulder Back Triceps Legs Musc...,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/71vMcnwAxOL._AC_UL320_.jpg,3.8,65,3.38,284,Black,Gym Machine All,22.952849559405642
"Dolphy Fitness Stair Stepper with LCD Monitor, Portable Twist Stair Stepper Household Hydraulic Mute Stepper for Home Gym",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/51gvbyu7rXL._AC_UL320_.jpg,4.4,3,1.44,454,White,Twist Stair Stepper Household,25.568634833950224
"LETSPLAY® Indoor Upright Exercise Bike with Matt Black Frame Handlebar Aluminum Pedals Ergonomic Seat for Home, Workout & ...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/51CsslvCk7L._AC_UL320_.jpg,4.3,217,4.32,303,Green,Pedals Ergonomic Seat for,16.062046820330842
"Fitmen Treadmill Magnetic Safety Key for All Type Tread Mill, Model No TMSK07.",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/81-SZrpnZaL._AC_UL320_.jpg,3.8,24,0.08,464,Yellow,Fitmen Treadmill Magnetic Safety Key,23.084370822363514
SPARNOD FITNESS STH-4200 (4.5HP Peak) Automatic Treadmill (Free Installation Service) - Foldable Treadmill for Home Use wi...,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/614BP+EkYtL._AC_UL320_.jpg,4.5,453,10.94,439,White,SPARNOD FITNESS STH-4200,25.82055415253268
"PowerMax Fitness Steel B-S2 Exercise Spin Bike with Flywheel, 14 kg, Saddle Adjustment and Adjustable Foot Strap for Home ...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61zkytG5KjL._AC_UL320_.jpg,3.9,27,8.35,710,Black,"Bike with Flywheel, 14 kg,",10.11871385175013
A L N ® 3 in 1 Tummy Twister Abdominal ABS Exerciser Body Toner-Fat Buster Multipurpose Workout Fitness Equipment Perfect ...,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61qOPy1F5xL._AC_UL320_.jpg,3.6,59,0.2,162,Orange,Body Toner-Fat Buster Multipurpose,20.070042414091784
"Stunner Fitness STX-360 2.0 HP (4.0 HP Peak) Motorised Treadmill with Auto Inclination & Auto Lubrication System, MP3, Sma...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61Yv0kb4COL._AC_UL320_.jpg,4.1,122,11.38,557,White,STX-360 2.0 HP (4.0,16.164980919434072
Reach Evolve Elliptical Climber Cross Trainer + Stepper | Exercise Fitness Equipment for Home Gym,sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/51QQLr+5-4L._AC_UL320_.jpg,4.1,165,5.38,841,Orange,Reach Evolve Elliptical Climber Cross,8.354243323720006
"IRIS Mini Stepper,Fitness Stair Stepper with Handle Bar - Portable Stair Stepper Adjustable Resistance,Fitness Exercise Ma...",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/41jBiPVN+zL._AC_UL320_.jpg,3.5,24,1.73,781,Red,"Stepper Adjustable Resistance,Fitness Exercise",20.860444142274467
"PowerMax Fitness TDM-110 2HP (4HP Peak) Motorized Treadmill with Free Installation Assistance, Home Use & Automatic Programs",sports & fitness,Cardio Equipment,https://m.media-amazon.com/images/I/61IQ5YHurJL._AC_UL320_.jpg,4.3,749,9.36,649,Pink,"Free Installation Assistance, Home Use",5.809494288840834
